_id,cand_ana,tweet
592fcced0b09e72334d14698,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'camp', 'comelec', 'file', 'soce', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d146bc,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['time', 'binay', 'let', 'see', 'pnoy', 'minions', 'handle', 'this']"
592fcced0b09e72334d1472d,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['vice', 'president', 'jejomar', 'binay', 'spent', 'p463', 'presidential', 'campaign']"
592fcced0b09e72334d1473d,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['look', 'binay', 'spent', 'p463', 'failed', 'presidency', 'bid', 'via', '@592fcc950b09e72334d115fd']"
592fcced0b09e72334d14740,"{'binay': 0, 'duterte': 2, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'spent', 'duterte', 'incurred', 'p463', '375m', 'campaign', 'expenditures']"
592fcced0b09e72334d1474e,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['look', 'binay', 'spent', 'p463', 'failed', 'presidency', 'bid', '@592fcc950b09e72334d11124']"
592fcced0b09e72334d14751,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['sakit', 'naman', 'million', 'binay', '?']"
592fcced0b09e72334d14752,"{'binay': 3, 'duterte': 5, 'poe': -1, 'roxas': -1, 'santiago': -1}","['spent', 'time', 'fighting', 'binay', 'turns', 'duterte', 'really', 'bigger', 'enemy', 'tsk', 'well']"
592fcced0b09e72334d14753,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'received', 'p463', 'contributions', 'spent', 'p463', 'presidential', 'bid', 'personal', 'fund', 'used', '@592fcc950b09e72334d114f3']"
592fcced0b09e72334d14754,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'spent', 'p463', 'million', 'received', 'p463', 'million', 'presidential', 'campaign', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d14758,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['sad', 'naman', 'binay', 'million', 'soce', 'pero', 'bigo', '?']"
592fcced0b09e72334d1476b,"{'binay': 10, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d0ee4c', '@592fcc950b09e72334d1148d', '@592fcc950b09e72334d11134', '@592fcc950b09e72334d0ffc5', 'kalokohan', 'report', 'pcij', 'bilyon', 'ginastos', 'niyan', 'binay', 'ads']"
592fcced0b09e72334d14789,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['soce', 'inihain', 'outgoing', 'binay', 'via', '@592fcc950b09e72334d112f2']"
592fcced0b09e72334d147a8,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'p463', '453', '000', 'contributions', 'spent', 'p463', '375', '216', 'campaign', '@592fcc950b09e72334d11604']"
592fcced0b09e72334d147ea,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11606', '@592fcc950b09e72334d11607', 'binay', 'thanks', '?']"
592fcced0b09e72334d14866,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1160f', 'siyempre', 'poreber', 'baga', 'binay', 'hahahahaha']"
592fcced0b09e72334d148ad,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['baka', 'makita', 'sir', 'kaya', 'naisulat', 'nanay', 'binay', '???', 'hays', 'maisagot', 'lng', 'talaga', 'hahaha']"
592fcced0b09e72334d148d3,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11617', 'victory', 'concert', 'binay', 'hahaha']"
592fcced0b09e72334d14900,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['time', 'binay', 'let', 'see', 'pnoy', 'minions', 'handle', 'this']"
592fcced0b09e72334d14923,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['time', 'binay', 'let', 'see', 'pnoy', 'minions', 'handle', 'this']"
592fcced0b09e72334d1497d,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['friend', 'years', 'everywhere', 'buddy', 'niki', 'binay', 'man', 'big', 'dreams']"
592fcced0b09e72334d1499a,"{'binay': 0, 'duterte': -1, 'poe': 2, 'roxas': 1, 'santiago': -1}","['binay', 'roxas', 'poe', 'hinabol', 'kanilang', 'soce', 'comelec']"
592fcced0b09e72334d149d5,"{'binay': 6, 'duterte': 9, 'poe': 0, 'roxas': 1, 'santiago': 12}","['poe', 'roxas', 'met', 'cutoff', 'figures', 'far', 'binay', 'p463', '38m', 'duterte', 'p371', '46m', 'santiago', 'p74', '65m', '@592fcc950b09e72334d1136c']"
592fcced0b09e72334d149d9,"{'binay': 6, 'duterte': 9, 'poe': 3, 'roxas': 15, 'santiago': 12}","['final', 'ranking', 'night', 'poe', 'p510', '85m', 'binay', 'p463', '38m', 'duterte', 'p371', '46m', 'santiago', 'p74', '65m', 'roxas', 'considered', 'filed', 'via', '@592fcc950b09e72334d1136c']"
592fcced0b09e72334d149f7,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'binay', 'binay', '@592fcc950b09e72334d1162c', 'stay', 'strong', 'mos', 'cousin', 'hahaha']"
592fcced0b09e72334d14a0e,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'spent', 'p463m', 'presidential', 'campaign', 'soce']"
592fcced0b09e72334d14a11,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'spent', 'p463m', 'presidential', 'campaign', 'soce']"
592fcced0b09e72334d14a14,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'spent', 'p463m', 'presidential', 'campaign', 'soce']"
592fcced0b09e72334d14a53,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['vice', 'president', 'jejomar', 'binay', 'spent', 'p463', 'presidential', 'campaign']"
592fcced0b09e72334d14a91,"{'binay': 6, 'duterte': 9, 'poe': 3, 'roxas': 15, 'santiago': 12}","['final', 'ranking', 'night', 'poe', 'p510', '85m', 'binay', 'p463', '38m', 'duterte', 'p371', '46m', 'santiago', 'p74', '65m', 'roxas', 'considered', 'filed', 'via', '@592fcc950b09e72334d1136c']"
592fcced0b09e72334d14aa4,"{'binay': 7, 'duterte': 9, 'poe': 5, 'roxas': -1, 'santiago': 11}","['bombo', 'radyo', 'philippines', 'campaign', 'spending', 'poe', 'p510', 'binay', 'p463', 'duterte', 'p371', 'miriam', 'p74']"
592fcced0b09e72334d14ac8,"{'binay': 5, 'duterte': 0, 'poe': -1, 'roxas': -1, 'santiago': -1}","['duterte', 'spent', 'p371m', 'successful', 'campaign', 'binay', 'poured', 'p463m']"
592fcced0b09e72334d14acc,"{'binay': 4, 'duterte': 6, 'poe': 2, 'roxas': -1, 'santiago': 8}","['campaign', 'spending', 'poe', 'p510', 'binay', 'p463', 'duterte', 'p371', 'miriam', 'p74', 'nagbigay', 'nang', 'isang', 'oras', 'extension']"
592fcced0b09e72334d14adb,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['time', 'binay', 'let', 'see', 'pnoy', 'minions', 'handle', 'this']"
592fcced0b09e72334d14afa,"{'binay': 2, 'duterte': 0, 'poe': -1, 'roxas': 5, 'santiago': -1}","['duterte', 'supports', 'binay', 'quest', 'truth', 'marcos', 'media', 'curious', 'via', '@592fcc950b09e72334d113e2']"
592fcced0b09e72334d14b4e,"{'binay': 6, 'duterte': 0, 'poe': -1, 'roxas': -1, 'santiago': -1}","['duterte', '@592fcc950b09e72334d11134', 'spent', 'p371m', 'successful', 'campaign', 'binay', 'poured', 'p463m', '@592fcc950b09e72334d11174']"
592fcced0b09e72334d14b53,"{'binay': 6, 'duterte': 0, 'poe': -1, 'roxas': -1, 'santiago': -1}","['duterte', '@592fcc950b09e72334d11134', 'spent', 'p371m', 'successful', 'campaign', 'binay', 'poured', 'p463m', '@592fcc950b09e72334d11174']"
592fcced0b09e72334d14b5e,"{'binay': 5, 'duterte': 0, 'poe': -1, 'roxas': -1, 'santiago': -1}","['duterte', 'spent', 'p371m', 'successful', 'campaign', 'binay', 'poured', 'p463m', 'manila', 'president', 'elec', 'via', 'inquirer']"
592fcced0b09e72334d14b8d,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11653', 'sup', 'binay', 'hahaha']"
592fcced0b09e72334d14b93,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['victory', 'party', 'binay', 'circuit', 'hahaha']"
592fcced0b09e72334d14bd0,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11363ataykyeth', 'lalaki', 'dafak', 'binay', 'hahaha']"
592fcced0b09e72334d14c1a,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1166c', 'makati', 'philippiness', '??', 'taga', 'dun', 'binay', 'diba']"
592fcced0b09e72334d14c22,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1166e', 'makati', 'binay', 'hahahaha']"
592fcced0b09e72334d14c45,"{'binay': 4, 'duterte': 9, 'poe': 3, 'roxas': 10, 'santiago': 6}","['friend', 'nag', 'concede', 'poe', 'binay', 'talo', 'miriam', 'ako', 'panalo', 'duterte', 'mar', 'parang', 'ako', 'umaasa', 'din']"
592fcced0b09e72334d14c46,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11678', 'grabe', 'talaga', 'anak', 'binay', 'kakaiba']"
592fcced0b09e72334d14c4b,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11679', 'binay', 'hahahahhaahahaha']"
592fcced0b09e72334d14c4f,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11678', 'pero', 'atik', 'tulog', 'binay']"
592fcced0b09e72334d14c8a,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11684', '@592fcc950b09e72334d11685', 'nagpa', 'rave', 'party', 'binay']"
592fcced0b09e72334d14cb4,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bisita', 'mode', 'kanina', 'miss', 'cbem', '???', 'snapchat', 'job', 'binay']"
592fcced0b09e72334d14cdf,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11694', 'pero', 'binay', 'ako', 'binay', 'kaya', 'naman', 'yoda', '??']"
592fcced0b09e72334d14ce3,"{'binay': 5, 'duterte': 0, 'poe': -1, 'roxas': -1, 'santiago': -1}","['duterte', 'spent', 'p371m', 'successful', 'campaign', 'binay', 'poured', 'p463m', 'inquirer', 'mobile', 'app']"
592fcced0b09e72334d14d30,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['dapat', 'sumama', 'nanay', 'binay', '?']"
592fcced0b09e72334d14d38,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['jeonjeon', 'binay']"
592fcced0b09e72334d14d51,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['kanye', 'binay']"
592fcced0b09e72334d14dc2,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d116ae', 'naman', 'alam', 'isa', 'kanang', 'binay', '?']"
592fcced0b09e72334d14dc9,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['one', 'god', 'binay', 'jokes']"
592fcced0b09e72334d14ddc,"{'binay': 9, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['wag', 'kang', 'epal', '???', 'hahaha', 'sugurin', 'kta', 'sumbong', 'kita', 'binay']"
592fcced0b09e72334d14e43,"{'binay': 2, 'duterte': 6, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bang', 'buck', 'binay', 'votes', 'arex', 'expensive', 'duterte', 'ballots']"
592fcced0b09e72334d14fe9,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['lampake', 'coz', 'lolo', 'binay', 'izz', 'hahahahaa']"
592fcced0b09e72334d14ff9,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['boyet', 'chief', 'staff', 'robredo', 'coconut', 'palace', 'transition', 'mtg', 'binay', 'team', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15001,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': 8, 'santiago': -1}","['robredo', 'chief', 'staff', 'boyet', 'binay', 'chief', 'staff', 'benjie', 'martinez', 'lead', 'transition', 'mtg', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d1501a,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['binay', 'cos', 'benjie', 'marinez', 'says', 'they', 'planning', 'binay', 'elec', 'robredo', 'meet', 'june30', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d1501b,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['ceremonial', 'transition', 'binay', 'robredo', 'teams', 'meeting', 'follow', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d1501d,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['ceremonial', 'transition', 'binay', 'robredo', 'teams', 'meeting', 'follow', 'via', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d1501e,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['now', 'transition', 'meeting', 'robredo', 'binay', 'teams', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15023,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': 10, 'santiago': -1}","['boyet', 'head', 'leni', 'robredo', 'transition', 'team', 'meets', 'binay', 'cos', 'benjie', 'martinez', '@592fcc950b09e72334d116d8']"
592fcced0b09e72334d15024,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['meeting', 'formal', 'turnover', 'ovp', 'affairs', 'binay', 'robredo', 'camp', '@592fcc950b09e72334d116d8']"
592fcced0b09e72334d1502f,"{'binay': 2, 'duterte': 7, 'poe': -1, 'roxas': 6, 'santiago': -1}","['light', 'moment', 'binay', 'cos', 'benjie', 'mendoza', 'mara', 'duterte', 'part', 'robredo', 'transition', 'team', 'bakit', 'iba', 'pangalan', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15032,"{'binay': 2, 'duterte': 6, 'poe': -1, 'roxas': 5, 'santiago': -1}","['light', 'moment', 'binay', 'cos', 'mendoza', 'mara', 'duterte', 'robredo', 'transition', 'team', 'bakit', 'iba', 'pangalan', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15033,"{'binay': 7, 'duterte': 1, 'poe': 5, 'roxas': 11, 'santiago': 9}","['comelec', 'duterte', 'spent', 'p371', 'campaign', 'poe', 'p511', 'binay', 'p463', 'santiago', 'p75', 'roxas', 'submit']"
592fcced0b09e72334d15036,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['pangalan', 'anak', 'jejomar', 'binay', 'junejune']"
592fcced0b09e72334d15039,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d116da', 'change', 'binay']"
592fcced0b09e72334d1503d,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', '@592fcc950b09e72334d11191', '@592fcc950b09e72334d0ed2c']"
592fcced0b09e72334d1504b,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['ceremonial', 'transition', 'binay', 'robredo', 'teams', 'meeting', 'follow', 'via', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d15051,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', '@592fcc950b09e72334d11191', '@592fcc950b09e72334d0ed2c']"
592fcced0b09e72334d15054,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', 'via', '@592fcc950b09e72334d10310']"
592fcced0b09e72334d15058,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', 'via', '@592fcc950b09e72334d10310']"
592fcced0b09e72334d15059,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['transition', 'teams', 'binay', 'elect', 'robredo', 'meeting', 'coconut', 'palace', '@592fcc950b09e72334d111c4']"
592fcced0b09e72334d15065,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['transition', 'teams', 'binay', 'elect', 'robredo', 'meeting', 'coconut', 'palace', '@592fcc950b09e72334d0fc68']"
592fcced0b09e72334d15067,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['meeting', 'formal', 'turnover', 'ovp', 'affairs', 'binay', 'robredo', 'camp', '@592fcc950b09e72334d116d8']"
592fcced0b09e72334d15068,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': 10, 'santiago': -1}","['boyet', 'head', 'leni', 'robredo', 'transition', 'team', 'meets', 'binay', 'cos', 'benjie', 'martinez', '@592fcc950b09e72334d116d8']"
592fcced0b09e72334d1506e,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['naminaw', 'kadiyot', 'words', 'mar', 'binay', 'nagdugo', 'dayon', 'puro', 'ilad', 'storya', 'zzz']"
592fcced0b09e72334d1506f,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['kahawig', 'lebron', 'binay', 'minsan', '?']"
592fcced0b09e72334d15075,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d116db', 'syempre', 'binay', 'gaganda', 'buhay']"
592fcced0b09e72334d150a0,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['boyet', 'chief', 'staff', 'robredo', 'coconut', 'palace', 'transition', 'mtg', 'binay', 'team', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d150a2,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['pensive', 'curry', 'bench', 'perphaps', 'thinking', 'happened', 'parang', 'binay', 'lang', 'cguro', 'matanto', 'anyare']"
592fcced0b09e72334d150a7,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d116e0', 'binay', 'binay', 'binay', 'hahaha', '?', 'ionnebinay', 'haha', '?']"
592fcced0b09e72334d150ab,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['owned', 'government', 'office', 'outgoing', 'binay', 'rent', 'for', '000', 'pesos', 'month', '?']"
592fcced0b09e72334d150b3,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['transition', 'teams', 'binay', 'elect', 'robredo', 'meeting', 'coconut', 'palace', '@592fcc950b09e72334d0fc68']"
592fcced0b09e72334d150d0,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', 'via', '@592fcc950b09e72334d10310']"
592fcced0b09e72334d150d2,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['ceremonial', 'transition', 'binay', 'robredo', 'teams', 'meeting', 'follow', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15157,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}",['binay']
592fcced0b09e72334d15178,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['tas', 'pangalan', 'nung', 'candy', 'binay', 'hahahaha', 'yes']"
592fcced0b09e72334d1517a,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['binay', 'chief', 'staff', 'martinez', 'tours', 'robredo', 'transition', 'team', 'inside', 'office', 'pnb', 'bldg', 'pasay', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d1518a,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['kongresistang', 'kaalyado', 'outgoing', 'binay', 'bumubuo', 'minority', 'group', 'kongreso', '@592fcc950b09e72334d114cd']"
592fcced0b09e72334d15197,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['hide', 'seek', 'binay', 'kaw', '??']"
592fcced0b09e72334d151c8,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['boyet', 'chief', 'staff', 'robredo', 'coconut', 'palace', 'transition', 'mtg', 'binay', 'team', 'via', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d151d3,"{'binay': 2, 'duterte': 6, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bang', 'buck', 'binay', 'votes', 'arex', 'expensive', 'duterte', 'ballots']"
592fcced0b09e72334d151d9,"{'binay': 11, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['sen', 'sotto', 'rules', 'sen', 'honasan', 'defense', 'sen', 'lacson', 'public', 'order', 'sen', 'binay', 'tourism']"
592fcced0b09e72334d151e8,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['kongresistang', 'kaalyado', 'outgoing', 'binay', 'bumubuo', 'minority', 'group', 'kongreso', 'nag', 'uusap', 'usap', 'mga']"
592fcced0b09e72334d15216,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d116fb', 'tall', 'pretty', 'asf', 'binay', 'hahaha', 'peymus', 'kwentos', 'miss', '??']"
592fcced0b09e72334d1521d,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['hahahhahaa', 'gag', 'sinuot', 'binay', '??']"
592fcced0b09e72334d15229,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'via', '@592fcc950b09e72334d10310']"
592fcced0b09e72334d1529c,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['transition', 'team', 'nina', 'robredo', 'binay', 'nagpulong', 'pagsasalin', 'pwesto', 'rh06', '@592fcc950b09e72334d11703']"
592fcced0b09e72334d152a8,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['boyet', 'chief', 'staff', 'robredo', 'coconut', 'palace', 'transition', 'mtg', 'binay', 'team', 'via', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d152a9,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['happening', 'now', 'transition', 'meeting', 'robredo', 'binay', 'teams', 'via', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d152aa,"{'binay': 2, 'duterte': 6, 'poe': -1, 'roxas': 5, 'santiago': -1}","['light', 'moment', 'binay', 'cos', 'mendoza', 'mara', 'duterte', 'robredo', 'transition', 'bakit', 'iba', 'pangalan', '@592fcc950b09e72334d0f75a']"
592fcced0b09e72334d152ae,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'team', 'turns', 'transition', 'report', 'elect', 'robredo', 'team', 'meeting', 'ongoing', 'via', '@592fcc950b09e72334d10310']"
592fcced0b09e72334d15301,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': 9, 'santiago': -1}","['natalo', 'binay', 'naman', 'ibig', 'sabihin', 'retired', 'pulitika', 'usec', 'benjamin', 'martinez']"
592fcced0b09e72334d1532b,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['outgoing', 'binay', 'incoming', 'robredo', 'tiyak', 'nang', 'magpupulong', 'via', '@592fcc950b09e72334d115bb']"
592fcced0b09e72334d15335,"{'binay': 9, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['sure', 'laman', 'transition', 'report', '@592fcc950b09e72334d11129', 'halos', 'walang', 'naging', 'function', 'binay', 'nung']"
592fcced0b09e72334d15337,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['there', 'million', 'reasons', 'binay', 'retire', 'million', 'reasons', 'new', 'projects', 'pop', 'makati']"
592fcced0b09e72334d1538b,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': 9, 'santiago': -1}","['natalo', 'binay', 'naman', 'ibig', 'sabihin', 'retired', 'pulitika', 'usec', 'benjamin', 'martinez']"
592fcced0b09e72334d1539f,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1159b', 'hahahaha', 'teh', 'alam', 'bbm', 'crush', 'binay', '????']"
592fcced0b09e72334d153d6,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['agta', 'naka', 'anak', 'nka', 'binay', 'hooooy', 'itoma', 'nimo', 'naka', 'makita', 'pero', 'pinaka', 'best', 'linya', 'nagniwang', 'grabi', 'oooy']"
592fcced0b09e72334d153f7,"{'binay': 2, 'duterte': 6, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bang', 'buck', 'binay', 'votes', 'arex', 'expensive', 'duterte', 'ballots']"
592fcced0b09e72334d1540c,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['tropa', 'binay', '?']"
592fcced0b09e72334d1543d,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': 1, 'santiago': -1}","['gamit', 'jejomar', 'binay', 'coconut', 'palace', 'sinimulan', 'nang', 'alisin', 'kanyang', 'staff', 'umaaksyon', '@592fcc950b09e72334d11221']"
592fcced0b09e72334d1544f,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['outgoing', 'binay', 'chief', 'staff', 'said', 'ovp', 'spent', 'than', 'budget', 'year']"
